Year,Loudness,Hotttnesss,Familiarity
1995,-14.808,0.467552021,0.694098145
1995,-7.3,0.451219237,0.640757317
1995,-7.51,0.475085634,0.687023631
1995,-11.257,0.360053307,0.540037749
1995,-16.486,0.344540601,0.563845985
1995,-11.14,0.344721111,0.464994319
1995,-11.958,0.54632612,0.870033797
1995,-5.16,0.500119335,0.772272161
1995,-6.213,0.35697026,0.540032834
1995,-10.22,0.311789406,0.392710303
1995,-12.625,0.460389582,0.691956473
1995,-6.779,0.766545451,0.86652032
1995,-11.907,0.432011947,0.559278494
1995,-11.255,0.307902094,0.415784608
1995,-9.865,0.296955682,0.474829407
1995,-7.573,0.355974359,0.520553746
1995,-7.06,0.749062406,0.82735726
1995,-9.38,0.468511466,0.656727793
1995,-7.128,0.519953001,0.770493963
1995,-12.945,0.395791274,0.60383917
1995,-11.145,0.331534751,0.450645997
1995,-17.312,0.496224349,0.732393707
1995,-9.85,0.362113478,0.489360046
1995,-13.354,0.368506753,0.573527313
1995,-13.262,0.307902094,0.415784608
1995,-11.105,0.423527585,0.561464646
1995,-18.146,0.675887011,0.899934952
1995,-13.662,0.500119335,0.772272161
1995,-16.079,0.351023682,0.428252654
1995,-7.724,0.378106965,0.58811765
1995,-7.209,0.498563611,0.731590592
1995,-8.503,0.357663448,0.551311117
1995,-6.575,0.451219237,0.640757317
1995,-11.901,0.331534751,0.450645997
1995,-9.908,0.448593803,0.565089892
1995,-16.358,0.670383829,0.88792045
1995,-12.892,0.357663448,0.551311117
1995,-9.154,0.368689373,0.534464352
1995,-5.225,0.4181931,0.751040126
1995,-8.724,0.621085212,0.775946184
1995,-7.736,0.370620402,0.544161995
1995,-10.369,0,0.32073576
1995,-9.146,0.317036752,0.585610141
1995,-28.25,0.427914247,0.669726188
1995,-5.019,1.021255587,0.90284076
1995,-8.394,0.396357754,0.502942307
1995,-9.598,0.333858125,0.431065291
1995,-7.687,0.39207578,0.663952863
1995,-12.931,0.368689373,0.534464352
1995,-8.403,0.412610819,0.580481348
1995,-12.958,0.333663204,0.486562643
1995,-5.67,0.420006674,0.576451704
1995,-8.436,0.370747684,0.533724477
1995,-6.676,0.501135553,0.69112438
1995,-9,0.548533655,0.813013089
1995,-14.007,0.353000688,0.44104996
1995,-23.563,0.360200448,0.553637086
1995,-12.967,0.542289933,0.7087354
1995,-5.255,0.499826314,0.722570574
1995,-5.66,0.363386415,0.564496972
1995,-7.984,0.718891456,0.839297678
1995,-17.053,0.360644227,0.588571842
1995,-12.464,0.360053307,0.540037749
1995,-5.723,0.337858764,0.510288293
1995,-5.768,0.35697026,0.540032834
1995,-3.695,0.434930158,0.621825362
1995,-7.597,0.307570735,0.428642713
1995,-8.256,0.183182471,0.391928205
1995,-12.595,0,0.383073612
1995,-8.48,0.362162159,0.524821393
1995,-15.631,0.360170271,0.541231189
1995,-11.574,0.309471988,0.500789342
1995,-16.223,0.437735968,0.597702904
1995,-9.888,0.382976458,0.575686501
1995,-10.386,0.296955682,0.474829407
1995,-14.245,0.386441097,0.579424108
1995,-5.41,0.537675628,0.763010513
1995,-15.603,0.566912407,0.669371502
1995,-5.663,0.555414576,0.726298027
1995,-8.882,0.440867557,0.523962423
1995,-20.665,0.427479241,0.596184927
1995,-8.955,0.386180416,0.546727554
1995,-7.152,0.354619058,0.430172046
1995,-9.984,0.400211298,0.623696863
1995,-11.316,0.467565441,0.719492291
1995,-8.03,0.402167048,0.663229688
1995,-5.758,0.393274491,0.693287839
1995,-9.148,0.33014018,0.444205744
1995,-8.67,0.362162159,0.524821393
1995,-7.512,0.393660868,0.605880471
1995,-5.316,0.537675628,0.763010513
1995,-6.393,0.618219159,0.858677442
1995,-5.308,0.406642649,0.627361447
1995,-4.737,0.349457929,0.472770274
1995,-22.184,0.360200448,0.553637086
1995,-7.098,0.717209855,0.857319901
1995,-7.991,0.384601686,0.566024302
1995,-9.31,0.215021295,0.298409678
1995,-2.421,0.405143447,0.508440336
1995,-9.851,0.468246836,0.683341036
1995,-10.172,0.387113765,0.595811747
1995,-9.276,0.555741673,0.740796616
1995,-12.558,0.554564302,0.843322339
1995,-12.804,0.379436972,0.635757022
1995,-13.012,0.379228069,0.50087616
1995,-8.864,0.4053608,0.51638034
1995,-7.335,0.409729379,0.655888669
1996,-4.2,0.599602643,0.826075467
1996,-9.062,0.354725755,0.633817882
1996,-8.471,0.344871922,0.484893131
1996,-10.72,0.544257506,0.73379894
1996,-11.931,0.405143447,0.508440336
1996,-5.306,0.396490352,0.614755589
1996,-7.877,0.439836359,0.615504103
1996,-10.42,0.334002497,0.44110768
1996,-12.806,0.446732968,0.685502832
1996,-10.175,0.528302262,0.749876367
1996,-8.069,0.393660868,0.605880471
1996,-8.085,0.386180416,0.546727554
1996,-13.277,0.544257506,0.73379894
1996,-12.987,0.335335108,0.518337026
1996,-6.453,0.342652377,0.502389764
1996,-9.31,0.415582881,0.572616246
1996,-10.481,0.461558452,0.630928608
1996,-8.087,0.536400011,0.797420741
1996,-20.373,0.366905853,0.432839367
1996,-16.934,0.333770845,0.510660236
1996,-9.433,0.426851853,0.575844757
1996,-13.207,0.530330384,0.738039725
1996,-16.111,0.401144741,0.607326982
1996,-4.224,0.464550281,0.639614201
1996,-12.383,0,0.245370723
1996,-9.29,0.479407676,0.681581305
1996,-4.347,0.528709934,0.829135422
1996,-20.282,0.423808444,0.541033427
1996,-12.359,0.504964406,0.737001277
1996,-11.607,0.403588238,0.570825323
1996,-7.269,0.543954417,0.645720023
1996,-8.692,0.429353515,0.623154284
1996,-7.852,0.514523378,0.716101705
1996,-11.011,0.438168226,0.610427725
1996,-11.575,0.570106512,0.778835827
1996,-3.865,0.488019842,0.809323793
1996,-18.623,0.347134883,0.47432902
1996,-8.435,0.555414576,0.726298027
1996,-8.294,0.550991009,0.853725857
1996,-9.232,0.404039734,0.678008837
1996,-7.722,0.663686476,0.737437395
1996,-11.835,0.794270768,0.822150362
1996,-6.179,0.439836359,0.615504103
1996,-10.504,0.565045659,0.744734767
1996,-7.944,0.334080824,0.477151293
1996,-6.548,0.578301634,0.655921418
1996,-6.68,0.578301634,0.655921418
1996,-7.795,0.247292528,0.412448406
1996,-9.032,0.472281211,0.632130913
1996,-17.306,0.377382917,0.573719855
1996,-10.817,0.574497026,0.796419804
1996,-21.925,0,0.425723658
1996,-10.819,0.366157945,0.58763068
1996,-9.67,0.565045659,0.744734767
1996,-14.15,0.448653471,0.641197515
1996,-9.061,0.501825944,0.803087355
1996,-10.232,0.463900095,0.71881021
1996,-9.796,0.449608088,0.653340693
1996,-13.615,0.463900095,0.71881021
1996,-13.828,0.313665817,0.368134445
1996,-9.46,0.377720338,0.613598057
1996,-14.942,0.371711094,0.552719818
1996,-13.231,0.405143447,0.508440336
1996,-7.387,0.548533655,0.813013089
1996,-9.198,0.393660868,0.605880471
1996,-7.56,0.422507451,0.692973745
1996,-13.75,0.377720338,0.613598057
1996,-15.096,0,0.03863811
1996,-14.237,0.295549703,0.433194639
1996,-7.372,0.493629438,0.758299704
1996,-6.782,0.431882756,0.679292184
1996,-3.414,0.500119335,0.772272161
1996,-15.682,0.424271114,0.626208343
1996,-13.276,0.517990221,0.710901466
1996,-13.924,0.351449541,0.496593065
1996,-7.365,0.431882756,0.679292184
1996,-15.941,0.333770845,0.510660236
1996,-9.472,0.484876719,0.68320604
1996,-7.497,0.392272618,0.596961478
1996,-5.936,0.359324727,0.557875168
1996,-11.131,0.321713204,0.467627687
1996,-22.187,0.366348439,0.602360696
1996,-5.243,0.460843483,0.638640406
1996,-10.025,0.461558452,0.630928608
1996,-8.146,0.501825944,0.803087355
1996,-14.334,0.434253341,0.583178831
1996,-8.164,0.342652377,0.502389764
1996,-7.401,0.467565441,0.719492291
1996,-9.413,0.564005986,0.817635146
1996,-17.123,0.41458957,0.583646435
1996,-12.727,0.347511765,0.495066661
1996,-9.356,0.414404495,0.634785013
1996,-13.949,0.403588238,0.570825323
1996,-4.747,0.599602643,0.826075467
1996,-8.089,0.543681107,0.770040695
1996,-11.672,0.550212244,0.747556581
1996,-9.316,0.514523378,0.716101705
1996,-8.504,0.543225521,0.78787777
1996,-15.419,0.438168226,0.610427725
1996,-4.173,0.609262136,0.909957523
1996,-8.502,0.497050959,0.732603394
1996,-11.496,0.440326073,0.680620248
1996,-4.285,0.554564302,0.843322339
1996,-6.504,0.601436483,0.638614022
1996,-17.795,0.368252039,0.572338427
1996,-8.429,0.426851853,0.575844757
1996,-24.633,0,0.281714298
1996,-6.156,0.431882756,0.679292184
1996,-14.881,0.430942043,0.63939648
1997,-9.616,0.379671125,0.588827101
1997,-9.512,0.392733676,0.501544777
1997,-11.043,0.412240601,0.569741152
1997,-12.412,0.481655862,0.749317801
1997,-9.161,0.36366811,0.617870116
1997,-8.709,0.412671631,0.683719468
1997,-7.982,0.507965802,0.830252262
1997,-6.951,0.467110649,0.761362238
1997,-7.315,0.582346374,0.851351443
1997,-9.148,0.68365806,0.899934952
1997,-8.754,0.289902932,0.433507626
1997,-8.871,0.347006921,0.581884359
1997,-14.293,0.435468899,0.67577137
1997,-4.771,0.272729378,0.417170428
1997,-6.016,0.457981674,0.732571745
1997,-9.725,0.412240601,0.569741152
1997,-3.918,0.568491815,0.79309437
1997,-11.537,0.448669074,0.582804694
1997,-5.8,0.333196089,0.434647101
1997,-11.4,0.423527585,0.561464646
1997,-8.586,0.382426584,0.501785968
1997,-3.492,0.475085634,0.687023631
1997,-20.444,0.324370661,0.370466464
1997,-20.174,0.360644227,0.588571842
1997,-11.101,0.309901683,0.437889503
1997,-10.401,0.368689373,0.534464352
1997,-8.688,0.455537722,0.695421645
1997,-13.149,0.385425325,0.605762456
1997,-23.69,0.361509802,0.520204911
1997,-8.416,0.509878708,0.731065756
1997,-8.392,0.307711679,0.589995162
1997,-22.214,0.418894705,0.701260701
1997,-5.054,0.443875676,0.686811617
1997,-16.459,0.401354215,0.500528353
1997,-7.554,0.385571725,0.599662426
1997,-10.133,0.419163588,0.653397489
1997,-28.19,0.423825663,0.650726924
1997,-28.506,0.445321878,0.611381595
1997,-5.382,0.536219993,0.767768809
1997,-7.422,0.37629757,0.506114299
1997,-9.584,0.466628889,0.701180874
1997,-13.505,0.448669074,0.582803191
1997,-12.246,0.423527585,0.561464646
1997,-9.925,0.383877494,0.604820432
1997,-11.164,0.359185993,0.601069052
1997,-7.786,0.529915121,0.75347562
1997,-16.554,0.322988163,0.429235344
1997,-6.828,0.593808365,0.889613555
1997,-15.508,0.361702379,0.479848522
1997,-16.855,0.282286406,0.362800142
1997,-8.491,0.284688955,0.424849475
1997,-13.296,0.623970266,0.708439814
1997,-5.15,0.509878708,0.731065756
1997,-7.145,0.499826314,0.722570574
1997,-20.282,0,0.373329913
1997,-7.653,0.37246298,0.591846287
1997,-9.978,0.418429598,0.596349854
1997,-13.386,0.351449541,0.496593065
1997,-6.062,0.464550281,0.639614201
1997,-4.167,0.553566172,0.709010525
1997,-8.149,0.430897609,0.567510986
1997,-7.094,0.804219797,0.833178526
1997,-9.507,0.402033856,0.563421563
1997,-10.611,0.438779161,0.645426499
1997,-6.866,0.453850265,0.698291624
1997,-8.517,0.364367567,0.522693398
1997,-6.971,0.428650989,0.608824805
1997,-6.653,0.502974636,0.698452539
1997,-10.581,0.428650989,0.608824805
1997,-14.089,0.633339909,0.675384812
1997,-5.542,0.550991009,0.853725857
1997,-5.934,0.516234384,0.687478318
1997,-14.023,0.42712297,0.683455701
1997,-6.53,0.502974636,0.698452539
1997,-11.657,0.412240601,0.569741152
1997,-14.761,0.372061628,0.592108229
1997,-8.595,0.374560253,0.52607728
1997,-6.203,0.407821565,0.610330728
1997,-9.391,0.418429598,0.596349854
1997,-18.696,0.336304377,0.325433883
1997,-9.894,0.455537722,0.695421645
1997,-18.83,0.418894705,0.701260701
1997,-7.38,0.505883169,0.710374813
1997,-23.596,0.278865041,0.41008204
1997,-8.667,0.453850265,0.698291624
1997,-4.657,0.580345271,0.801989216
1997,-9.785,0.366713432,0.544979448
1997,-11.778,0.387186147,0.588237862
1997,-5.128,0.550991009,0.853725857
1997,-9.213,0.395352792,0.450053568
1997,-15.001,0.439880513,0.582129295
1997,-13.239,0.445216987,0.655483478
1997,-10.017,0.374560253,0.52607728
1997,-3.59,0.601729756,0.821697317
1997,-8.575,0.430897609,0.567510986
1997,-6.142,0.431882756,0.679292184
1997,-6.037,0.406757087,0.654623463
1997,-7.17,0.405234691,0.626803106
1997,-6.918,0.371786733,0.590360325
1997,-11.188,0.382426584,0.501785968
1997,-10.032,0.437964733,0.652367864
1997,-5.668,0.501360613,0.724284927
1997,-16.141,0.252333656,0.38442395
1997,-11.667,0.477889304,0.791465542
1997,-11.168,0.284126949,0.495957128
1997,-5.729,0.399684014,0.484910243
1997,-11.711,0.299558176,0.394428771
1997,-18.994,0.423808444,0.541033427
1997,-6.032,0.361702379,0.479848522
1997,-8.834,0.410053623,0.662250484
1997,-5.79,0.407821565,0.610330728
1997,-15.726,0.383229026,0.587023739
1997,-7.488,0.787005469,0.934935267
1997,-15.08,0.282286406,0.362800142
1997,-5.665,0.546383748,0.832757431
1997,-10.728,0.787005469,0.934935267
1997,-13.454,0.405234691,0.626803106
1997,-14.845,0.42712297,0.683455701
1997,-8.204,0.787005469,0.934935267
1997,-12.645,0.351449541,0.496593065
1997,-17.722,0.310556083,0.527339183
1997,-10.851,0.555741673,0.740796632
1997,-7.497,0.42080185,0.690626256
1997,-5.945,0.536219993,0.767768809
1997,-12.75,0.425450614,0.674839436
1997,-5.301,0.517328584,0.82785377
1997,-9.326,0.580345271,0.801989216
1997,-6.076,0.440107997,0.752365974
1997,-6.322,0.509878708,0.731065756
1997,-15.94,0.399500046,0.541033427
1998,-7.309,0.360583582,0.53938059
1998,-4.793,0.376688631,0.567814264
1998,-6.582,0.466775622,0.690080124
1998,-12.77,0.527066335,0.685125411
1998,-6.318,0.369535728,0.44802055
1998,-12.811,0.420937755,0.6051397
1998,-6.908,0.343133497,0.528835698
1998,-7.974,0.508813195,0.822316236
1998,-36.835,0.491828704,0.679519208
1998,-9.191,0.362501434,0.486679143
1998,-8.005,0.449602656,0.640695921
1998,-9.84,0.349841327,0.558090352
1998,-2.928,0.431159805,0.56707373
1998,-8.246,0.386312131,0.493486473
1998,-14.206,0.382545795,0.588811881
1998,-14.188,0.341073301,0.497942106
1998,-9.76,0.271250596,0.488206851
1998,-8.792,0,0.383073612
1998,-7.119,0.484876719,0.68320604
1998,-6.477,0.537106284,0.673325231
1998,-11.241,0.144684661,0.632008013
1998,-12.891,0.294789904,0.379218061
1998,-6.572,0.295501622,0.639568998
1998,-8.228,0.379228069,0.50087616
1998,-9.429,0.47070039,0.7127449
1998,-19.736,0.43676907,0.641172818
1998,-10.242,0.38065636,0.601891975
1998,-34.033,0.360583582,0.53938059
1998,-15.45,0.406626217,0.643982591
1998,-8.522,0.650665868,0.794331284
1998,-10.587,0.449139951,0.637181284
1998,-6.966,0.528302262,0.749876367
1998,-6.18,0.3487022,0.595254764
1998,-7.301,0.439836359,0.615504103
1998,-5.376,0.353000688,0.44104996
1998,-7.181,0.540832552,0.637772159
1998,-9.969,0.517990221,0.710901466
1998,-10.672,0.464525451,0.631741802
1998,-11.918,0.580013183,0.567313224
1998,-13.404,0,0.267576321
1998,-5.981,0.343133497,0.528835698
1998,-18.909,0.348434197,0.523653408
1998,-4.799,0.349906197,0.484343035
1998,-6.748,0.42844194,0.635483455
1998,-14.853,0.326208255,0.491256209
1998,-9.37,0.352338668,0.551682526
1998,-5.328,0.430321318,0.674088297
1998,-10.141,0.4181931,0.751040126
1998,-8.809,0.450775218,0.654644975
1998,-2.255,0.524378988,0.844039532
1998,-16.104,0.345717932,0.505602748
1998,-10.915,0.603876487,0.707332699
1998,-5.108,0.341376268,0.552053803
1998,-8.729,0.29168584,0.435448191
1998,-19.65,0.410841587,0.468250911
1998,-7.852,0.548533655,0.813013089
1998,-4.411,0.324624482,0.500848692
1998,-8.998,0.540832552,0.637772159
1998,-7.936,0.717209855,0.857319901
1998,-9.688,0.37082899,0.546788717
1998,-7.837,0.360583582,0.53938059
1998,-6.505,0.370679834,0.700716633
1998,-12.119,0.215021295,0.298409678
1998,-9.303,0.580013183,0.567313224
1998,-9.674,0.358148519,0.435915457
1998,-27.845,0.375941201,0.450361261
1998,-6.791,0.574497026,0.796420044
1998,-6.407,0.574497026,0.796420044
1998,-12.373,0.277323648,0.387891458
1998,-9.467,0.268744755,0.401479593
1998,-4.012,0.352919184,0.537088297
1998,-10.088,0.3487022,0.595254764
1998,-10.614,0.417885349,0.541968375
1998,-11.092,0.473613189,0.713322147
1998,-10.65,0.804219797,0.833178561
1998,-6.947,0.75292789,0.82735726
1998,-29.084,0.267757495,0.450361261
1998,-7.997,0.414011295,0.565604752
1998,-14.064,0.334072669,0.513264476
1998,-9.193,0.362116006,0.482615301
1998,-21.978,0.370679834,0.700716633
1998,-11.689,0.451570771,0.584266182
1998,-8.745,0.493566843,0.743129776
1998,-7.174,0.717209855,0.857319901
1998,-9.407,0.60797181,0.81444811
1998,-13.885,0.358148519,0.435915457
1998,-9.057,0.579988982,0.744641246
1998,-8.749,0.454714841,0.640574149
1998,-9.841,0.42712297,0.683455701
1998,-7.054,0.284232446,0.356763035
1998,-10.185,0.47070039,0.7127449
1998,-6.376,0.514523378,0.716101705
1998,-12.068,0.377685192,0.525677566
1998,-8.275,0.37082899,0.546788717
1998,-10.44,0.304880576,0.477528763
1998,-8.28,0.370962958,0.622940428
1998,-20.42,0.473700501,0.772871995
1998,-23.129,0.419265469,0.663995716
1998,-6.278,0.402203102,0.578223524
1998,-13.455,0.464886257,0.657883116
1998,-7.77,0.374560253,0.52607728
1998,-4.564,0.376688631,0.567814264
1998,-9.763,0.341073301,0.497942106
1998,-6.98,0.576902281,0.827409365
1998,-3.944,0.361105938,0.548185196
1998,-6.548,0.344959866,0.424223135
1998,-9.309,0.543681107,0.770040695
1998,-11.812,0.414783863,0.500510256
1998,-8.039,0.458439468,0.732661132
1998,-13.456,0.341073301,0.497942106
1998,-12.297,0.417885349,0.541968375
1998,-7.322,0.448653471,0.641197515
1998,-5.225,0.361105938,0.548185196
1998,-4.871,0.549204384,0.73118423
1998,-15.176,0.4181931,0.751040126
1998,-5.046,0.339457315,0.48307464
1998,-14.636,0.347098105,0.522008233
1998,-3.935,0.439836359,0.615504103
1998,-12.796,0.477798988,0.697434586
1998,-7.531,0.458439468,0.732661132
1998,-4.792,0.419776645,0.519969698
1998,-9.999,0,0.383073612
1998,-9.394,0.387537924,0.538142211
1998,-14.159,0.294789904,0.379218061
1998,-14.445,0.480724781,0.722105298
1998,-8.593,0.366713432,0.544979448
1998,-13.383,0.4181931,0.751040126
1998,-10.218,0.448653471,0.641197515
1998,-7.132,0.670106173,0.643544997
1998,-13.158,0.341073301,0.497942106
1998,-6.591,0.476389109,0.672680593
1998,-11.084,0.441559083,0.674519457
1998,-11.947,0.361587942,0.556750823
1998,-3.653,0.396490352,0.614755589
1998,-24.424,0.360932335,0.619396933
1998,-6.076,0.517170481,0.687294463
1998,-12.93,0.416173065,0.706827671
1998,-16.715,0.386243701,0.548882424
1998,-8.022,0.528302262,0.749876367
1998,-30.249,0.458987258,0.690492032
1998,-12.108,0.454231157,0.630382334
1998,-8.19,0.540832552,0.637772159
1998,-6.848,0.528302262,0.749876367
1998,-2.198,0.879236745,0.871010615
1998,-5.408,0.352919184,0.537088297
1998,-14.469,0.451219237,0.640757317
1998,-8.531,0.62220896,0.705876402
1998,-15.284,0.451219237,0.640757317
1998,-8.668,0.508813195,0.822316236
1998,-8.087,0.499826314,0.722570574
1998,-14.517,0.409778998,0.511663445
1999,-11.215,0.538070295,0.728209707
1999,-6.01,0.437964733,0.652367864
1999,-6.019,0.318902078,0.594779904
1999,-16.968,0.598458501,0.905776889
1999,-6.788,0.446071584,0.574400789
1999,-6.694,0.558298348,0.829135422
1999,-14.544,0.420937755,0.6051397
1999,-5.12,0.592614927,0.851417629
1999,-9.448,0.444025681,0.720842183
1999,-15.008,0.423356106,0.571422802
1999,-7.693,0.425728131,0.446326628
1999,-4.507,0.51484988,0.710203377
1999,-9.464,0.376556981,0.597113363
1999,-5.799,0.338110388,0.555966789
1999,-7.199,0.501360613,0.724284927
1999,-10.609,0.524378988,0.844039532
1999,-9.033,0.355495957,0.493891153
1999,-2.599,0.51484988,0.710203377
1999,-1.479,0.576903816,0.833967972
1999,-16.937,0.423356106,0.571422802
1999,-6.518,0.567889145,0.816842854
1999,-5.869,0.518784102,0.697113663
1999,-6.695,0.394217199,0.665322162
1999,-6.199,0.374530029,0.575532412
1999,-10.648,0.40738683,0.619747147
1999,-15.015,0.570106512,0.780264381
1999,-13.753,0.394908897,0.710269167
1999,-6.862,0.497050959,0.732603394
1999,-6.994,0.499826314,0.722570574
1999,-7.295,0.560819769,0.768004235
1999,-6.297,0.397803707,0.680332846
1999,-11.009,0.255941316,0.644693319
1999,-4.63,0.321237234,0.693200054
1999,-7.078,0.361105938,0.548185196
1999,-8.086,0.432754337,0.631151242
1999,-10.879,0.333770845,0.510660236
1999,-6.378,0.528709934,0.829135422
1999,-3.246,0.39764783,0.36830814
1999,-6.222,0.347194884,0.477271766
1999,-8.278,0.426892681,0.598726841
1999,-5.625,0.518784102,0.697113663
1999,-32.637,0.463192852,0.602766934
1999,-8.704,0.303618163,0.603550952
1999,-8.602,0.460703674,0.685080489
1999,-8.361,0.363506516,0.496152636
1999,-19.995,0.333015302,0.444677871
1999,-9.715,0.570106512,0.778835827
1999,-8.789,0.437964733,0.652367864
1999,-16.333,0.333015302,0.444677871
1999,-9.64,0.379495651,0.481180212
1999,-7.798,0,0.063480796
1999,-13.018,0.500691341,0.643182773
1999,-6.804,0.303618163,0.603550952
1999,-10.211,0.40738683,0.619747147
1999,-9.864,0.418946871,0.62812134
1999,-11.079,0.365026438,0.560351641
1999,-2.267,0.576903816,0.833967972
1999,-6.024,0.397803707,0.680332846
1999,-4.984,0.531213287,0.803619262
1999,-5.756,0.357985698,0.50712631
1999,-37.456,0.445321878,0.611381595
1999,-16.831,0.390020825,0.581507855
1999,-17.548,0.378442737,0.510010871
1999,-4.203,0.550762085,0.839275393
1999,-14.434,0.854637828,0.856448924
1999,-5.547,0.443875676,0.686811617
1999,-3.199,0.504307726,0.701441759
1999,-12.863,0.320520135,0.442818538
1999,-12.601,0.324672497,0.450779113
1999,-12.186,0.384327716,0.632367594
1999,-10.359,0.380809326,0.553176509
1999,-10.674,0.443098947,0.652801355
1999,-4.422,0.508813195,0.822316236
1999,-8.501,0.916053228,0.865021512
1999,-12.359,0.388752603,0.626821327
1999,-8.7,0.280482187,0.429727829
1999,-5.801,0.400517951,0.604414492
1999,-7.804,0.411797827,0.632852017
1999,-24.997,0.879236745,0.871010615
1999,-5.724,0.420001071,0.648069465
1999,-7.101,0.500119335,0.772272161
1999,-17.332,0.455774854,0.709198455
1999,-7.279,0.576902281,0.827409365
1999,-8.912,0.498668875,0.693009204
1999,-3.115,0.517328584,0.82785377
1999,-5.646,0.354517343,0.546206711
1999,-5.41,0.358435364,0.562614768
1999,-16.87,0.395791274,0.042848266
1999,-3.215,0.437001919,0.559317502
1999,-4.146,0.550422825,0.84219335
1999,-9.681,0.373552391,0.577228503
1999,-8.811,0.338999979,0.515344518
1999,-4.861,0.37246298,0.591846287
1999,-15.448,0.385305378,0.603268922
1999,-7.655,0.377828215,0.614887588
1999,-4.134,0.398547535,0.605109702
1999,-6.564,0.365026438,0.560351641
1999,-2.952,0.434696913,0.659944919
1999,-12.36,0.349912612,0.459797129
1999,-8.325,0.531213287,0.803619262
1999,-14.43,0.378398546,0.470466866
1999,-10.893,0.498668875,0.693009204
1999,-7.467,0.437964733,0.652367864
1999,-10.091,0.385787615,0.583443024
1999,-4.872,0.388752603,0.626821327
1999,-10.69,0.336726841,0.611788254
1999,-3.904,0.42080185,0.690626256
1999,-3.863,0.608849019,0.840432422
1999,-5.635,0.352338668,0.551682526
1999,-9.893,0.411364132,0.5291028
1999,-9.653,0.403509673,0.624723768
1999,-12.617,0.369102689,0.575647221
1999,-7.838,0.377593082,0.713274972
1999,-8.88,0.426851853,0.575844757
1999,-4.129,0.352338668,0.551682526
1999,-8.189,0.406367593,0.575986601
1999,-6.489,0.412298371,0.46379039
1999,-10.871,0.42712297,0.683455701
1999,-3.807,0.54632612,0.870033797
1999,-16.611,0.851233891,0.856448922
1999,-6.145,0.628246419,0.614870934
1999,-14.743,0.437464554,0.720823972
1999,-11.733,0.320427615,0.443930682
1999,-15.783,0.339408486,0.378013152
1999,-15.799,0.370036794,0.596593623
1999,-6.436,0.543954417,0.645720023
1999,-5.206,0.64298222,0.840432467
1999,-12.061,0.382668086,0.45308525
1999,-4.672,0.380494621,0.508359903
1999,-7.899,0.498395338,0.70334944
1999,-6.669,0.478985713,0.670372784
1999,-10.859,0.416173065,0.706827671
1999,-7.174,0.370036794,0.596593623
1999,-17.684,0.432054079,0.586950622
1999,-6.393,0.521726648,0.774037142
1999,-8.66,0.104101666,0.282317588
1999,-12.733,0.359185993,0.601069052
1999,-8.355,0.670106173,0.643544997
1999,-5.232,0.568491815,0.79309437
1999,-4.537,0.521726648,0.774037142
1999,-11.083,0.40870711,0.721990699
1999,-5.759,0.532266186,0.717762702
1999,-18.179,0.459387425,0.668087296
1999,-14.16,0.301947213,0.438784795
1999,-3.934,0.365026438,0.560351641
1999,-11.59,0.377961532,0.58893851
1999,-10.681,0.295967984,0.421056165
1999,-10.82,0.437964733,0.652367864
1999,-3.565,0.504307726,0.701441759
1999,-6.611,0.35376849,0.627071701
1999,-4.811,0.316692162,0.515044056
1999,-7.92,0.426892681,0.598726841
1999,-7.914,0.628246419,0.614870934
1999,-12.183,0.325304674,0.498991673
1999,-7.481,0.453850265,0.698291624
1999,-5.298,0.471441876,0.637995287
1999,-6.969,0.417351056,0.575412601
1999,-4.23,0.380494621,0.508359903
1999,-9.838,0.402627793,0.496043252
1999,-12.7,0.423356106,0.571422802
1999,-5.676,0.481426936,0.730959086
1999,-5.797,0.426892681,0.598726841
1999,-5.922,0.353364767,0.543061143
1999,-12.62,0.301947213,0.438784795
1999,-6.668,0.390361005,0.5623863
1999,-5.426,0.39569983,0.517713211
1999,-7.006,0.323462287,0.499680423
1999,-9.113,0.452789477,0.560557984
1999,-15.835,0.61999595,0.73537015
1999,-6.519,0.586433379,0.804523521
1999,-4.249,0.376066361,0.590816514
1999,-9.039,0.426851853,0.575844757
1999,-3.93,0.491835806,0.760152293
1999,-6.774,0.458595403,0.679748141
1999,-2.976,0.576903816,0.833967972
1999,-8.974,0.426851853,0.575844757
1999,-4.527,0.541888972,0.839962768
1999,-8.022,0.380494621,0.508359903
2000,-6.222,0.45755391,0.668370612
2000,-6.305,0.266275286,0.400433513
2000,-12.951,0.598458501,0.905776889
2000,-8.37,0.277561738,0.483339422
2000,-23.527,0.33238987,0.450852685
2000,-2.069,0.5890868,0.783458021
2000,-16.006,0.266275286,0.400433513
2000,-7.307,0.411448143,0.583231605
2000,-5.947,0.403784235,0.542512528
2000,-23.996,0.404897335,0.593496044
2000,-6.977,0.420692588,0.589903022
2000,-17.16,0.354934743,0.56246685
2000,-6.622,0.279901462,0.338173032
2000,-7.834,0.737884133,0.831240277
2000,-6.033,0.586433379,0.804523521
2000,-13.512,0.277789967,0.429349278
2000,-29.75,0.47122433,0.645192339
2000,-5.724,0.555138322,0.81592342
2000,-3.487,0.537675628,0.763010513
2000,-3.049,0.562881125,0.785120149
2000,-6.241,0.352919184,0.537088297
2000,-5.304,0.631289508,0.947327507
2000,-14.919,0.351561407,0.338956022
2000,-23.519,0.392994623,0.599133769
2000,-5.378,0.381467815,0.153605548
2000,-7.165,0.750311503,0.843526543
